filename,label,split,confidence_score,original_width,original_height,crop_width,crop_height,mask_area_pct
1082_jpg.png,TF,train,0.9397922158241272,4288,2848,3230,1570,22.52
1083_JPG.png,Normal,train,0.734932005405426,3872,2592,2764,1299,21.62
1083_tana_JPG.png,TF,train,0.9390888214111328,3008,2000,2606,1257,33.57
1084_JPG.png,Normal,train,0.898513674736023,3872,2592,3112,1743,34.12
1084_tana_JPG.png,Normal,val,0.9173012375831604,3008,2000,2792,1327,37.68
1085_JPG.png,Normal,train,0.8175886273384094,3872,2592,3282,1772,36.18
1086_JPG.png,Normal,train,0.8623315691947937,3872,2592,3347,1431,30.87
1087_JPG.png,Normal,val,0.9319543242454529,3872,2592,3067,1835,26.59
1087_jpg.png,Normal,train,0.8374907970428467,4288,2848,4288,1415,33.31
1088_JPG.png,Normal,train,0.924345850944519,3872,2592,3550,1956,38.48
1088_jpg.png,Normal,train,0.9421949982643127,4288,2848,4238,1882,36.55
1089_JPG.png,Normal,val,0.8815890550613403,3872,2592,3226,1658,37.44
1089_jpg.png,Normal,test,0.93292236328125,4288,2848,4288,1765,32.77
108_JPG.png,Normal,train,0.8602685928344727,3872,2592,3839,1900,36.94
108_jpg.png,TF,train,0.8805725574493408,4288,2848,3965,1492,26.24
1090_JPG.png,Normal,test,0.8678700923919678,3872,2592,3872,1935,46.2
1091_JPG.png,Normal,train,0.9466125965118408,3872,2592,3718,1609,32.32
1091_jpg.png,TF,train,0.9390926957130432,4288,2848,3909,2341,41.82
1092_JPG.png,Normal,train,0.8779231905937195,3872,2592,2886,1485,23.52
1092_jpg.png,Normal,test,0.8205625414848328,4288,2848,3567,1416,25.07
1093_JPG.png,TF,train,0.9120155572891235,3872,2592,3351,1680,29.85
1093_jpg.png,Normal,val,0.9156017899513245,4288,2848,4288,1427,32.82
1094_JPG.png,Normal,train,0.9266844391822815,3872,2592,3872,1849,46.03
1095_JPG.png,Normal,train,0.8396134376525879,3872,2592,3469,1370,28.94
1096_JPG.png,Normal,train,0.9029632210731506,3872,2592,3872,1726,38.95
1097_JPG.png,Normal,test,0.8395580053329468,3872,2592,3361,1346,24.85
1097_jpg.png,Normal,test,0.8923433423042297,4288,2848,4219,1695,34.39
1098_JPG.png,Normal,val,0.9358468055725098,3872,2592,3374,1608,30.53
1098_jpg.png,Normal,train,0.8150498270988464,4288,2848,3905,1418,25.06
1099_JPG.png,TF,train,0.8052569627761841,3872,2592,2997,2035,25.93
109_JPG.png,Normal,train,0.9161554574966431,3872,2592,3572,1843,35.63
109_jpg.png,Normal,train,0.9263472557067871,4288,2848,4288,2053,42.2
10_JPG.png,Normal,train,0.873012900352478,3872,2592,3189,1575,29.54
1100_JPG.png,Normal,train,0.862873911857605,3872,2592,3437,1391,28.09
1101_JPG.png,Normal,train,0.9381817579269409,3872,2592,3663,1557,32.43
1102_JPG.png,Normal,train,0.9038459062576294,3872,2592,3679,1778,33.36
1103_JPG.png,Normal,train,0.9005655646324158,3872,2592,3872,1915,46.42
1104_JPG.png,Normal,train,0.8741981983184814,3872,2592,3474,1674,30.83
1105_JPG.png,Normal,train,0.8730875849723816,3872,2592,3773,1586,36.23
1106_JPG.png,Normal,train,0.8355429172515869,3872,2592,3872,2336,46.71
1107_JPG.png,Normal,train,0.8421738743782043,3872,2592,3433,1626,34.86
1108_JPG.png,Normal,train,0.9169309139251709,3872,2592,3517,1700,29.1
1109_JPG.png,Normal,val,0.8605201244354248,3872,2592,3466,1824,27.34
110_JPG.png,Normal,val,0.8584781885147095,3872,2592,3872,1904,43.92
110_jpg.png,Normal,train,0.8799512982368469,4288,2848,3662,1365,24.04
1110_JPG.png,Normal,val,0.9139949679374695,3872,2592,3120,1973,31.51
1111_JPG.png,Normal,test,0.9066390991210938,3872,2592,3547,2004,26.65
1112_JPG.png,Normal,val,0.8848024010658264,3872,2592,3777,1481,32.8
1113_JPG.png,Normal,train,0.8739261031150818,3872,2592,3872,1755,36.56
1114_JPG.png,Normal,train,0.8966655135154724,3872,2592,3717,1705,37.02
1115_JPG.png,Normal,test,0.7042887210845947,3872,2592,3481,2005,45.6
1116_JPG.png,Normal,test,0.7677290439605713,3872,2592,3663,1751,37.15
1117_JPG.png,Normal,train,0.8670711517333984,3872,2592,3872,1836,45.53
1118_JPG.png,Normal,train,0.9143977165222168,3872,2592,3096,1668,30.72
1119_JPG.png,Normal,train,0.7881724238395691,3872,2592,3539,1599,26.75
111_JPG.png,Normal,train,0.8800184726715088,3872,2592,3872,1734,38.33
111_jpg.png,Normal,train,0.881336510181427,4288,2848,4200,1836,33.47
1120_JPG.png,Normal,test,0.8608604073524475,3872,2592,3787,1597,34.32
1121_JPG.png,Normal,train,0.74378502368927,3872,2592,3440,1921,31.08
1122_JPG.png,Normal,train,0.8951243758201599,3872,2592,3872,1916,48.94
1123_JPG.png,Normal,val,0.8693702816963196,3872,2592,3872,1765,45.81
1124_JPG.png,Normal,train,0.9005872011184692,3872,2592,3860,1712,41.22
1125_JPG.png,Normal,train,0.7895978689193726,3872,2592,3796,2018,47.63
1126_JPG.png,Normal,train,0.6841527819633484,3872,2592,3140,1925,34.8
1127_JPG.png,Normal,train,0.6679840683937073,3872,2592,3872,2218,43.11
1128_JPG.png,Normal,train,0.8971344232559204,3872,2592,3765,1893,41.86
1129_JPG.png,Normal,val,0.9305071234703064,3872,2592,3716,1950,42.3
112_JPG.png,Normal,train,0.9324842691421509,3872,2592,3403,1563,29.55
1130_JPG.png,Normal,test,0.6845710873603821,3872,2592,3666,1614,30.4
1131_JPG.png,TF,train,0.9115732312202454,3872,2592,3845,1732,33.28
1132_JPG.png,Normal,test,0.8747566342353821,3872,2592,3663,1576,37.11
1133_JPG.png,Normal,val,0.7758845686912537,3872,2592,3694,1673,37.42
1134_JPG.png,Normal,train,0.8832948803901672,3872,2592,3464,1292,23.28
1135_JPG.png,Normal,train,0.8780757188796997,3872,2592,3711,1619,33.04
1136_JPG.png,Normal,val,0.8718060255050659,3872,2592,3872,1805,44.39
1137_JPG.png,Normal,train,0.8843011260032654,3872,2592,3872,1617,39.08
1138_JPG.png,Normal,train,0.804993748664856,3872,2592,3868,1568,36.09
1139_JPG.png,Normal,train,0.8350080251693726,3872,2592,3211,1740,34.76
113_JPG.png,Normal,train,0.906294047832489,3872,2592,3552,1763,40.11
113_jpg.png,Normal,val,0.9237604737281799,4288,2848,4083,1761,31.59
1140_JPG.png,Normal,train,0.9171736836433411,3872,2592,3587,1613,30.17
1141_JPG.png,Normal,train,0.8307123184204102,3872,2592,3836,1638,32.31
1142_JPG.png,Normal,test,0.6629230976104736,3872,2592,3791,2030,27.72
1143_JPG.png,Normal,train,0.9283965229988098,3872,2592,3334,1515,26.92
1144_JPG.png,Normal,train,0.8695253133773804,3872,2592,3314,1523,29.38
1145_JPG.png,Normal,train,0.840294599533081,3872,2592,3697,1810,40.23
1146_JPG.png,Normal,train,0.9600818157196045,3872,2592,3468,1634,32.43
1147_JPG.png,Normal,test,0.9252403378486633,3872,2592,3373,1975,41.06
1148_JPG.png,Normal,test,0.9500190019607544,3872,2592,3637,1643,30.99
1149_JPG.png,Normal,train,0.8521250486373901,3872,2592,3214,1740,34.62
114_JPG.png,Normal,val,0.8506743907928467,3872,2592,3872,1589,30.46
114_jpg.png,Normal,train,0.9390641450881958,4288,2848,4156,2106,34.27
1150_JPG.png,Normal,train,0.5622608661651611,3872,2592,3872,1876,40.0
1151_JPG.png,Normal,val,0.8139728307723999,3872,2592,3521,1603,31.56
1152_JPG.png,Normal,val,0.9149892926216125,3872,2592,3583,1493,28.44
1153_JPG.png,Normal,test,0.8940260410308838,3872,2592,3740,1631,36.85
1154_JPG.png,Normal,train,0.8232359886169434,3872,2592,3147,1802,24.68
1155_JPG.png,Normal,val,0.8484393358230591,3872,2592,3730,1682,33.36
1156_JPG.png,Normal,test,0.8878729343414307,3872,2592,3872,1837,41.27
1157_JPG.png,Normal,train,0.8995095491409302,3872,2592,3580,1620,36.73
1158_JPG.png,Normal,train,0.8970330953598022,3872,2592,3340,1841,41.31
1159_JPG.png,Normal,test,0.923198401927948,3872,2592,3555,1653,30.96
115_JPG.png,Normal,train,0.8736812472343445,3872,2592,3872,1597,36.37
115_jpg.png,Normal,val,0.8643960952758789,4288,2848,3664,1444,19.24
1160_JPG.png,Normal,train,0.8801609873771667,3872,2592,3367,1721,34.54
1161_JPG.png,Normal,train,0.893376350402832,3872,2592,3757,1503,31.75
1162_JPG.png,Normal,train,0.8976181149482727,3872,2592,3250,1486,25.95
1163_JPG.png,Normal,train,0.9097919464111328,3872,2592,3731,1635,37.79
1164_JPG.png,Normal,train,0.9227921962738037,3872,2592,3140,1321,25.6
1165_JPG.png,Normal,test,0.8640092611312866,3872,2592,3867,1754,38.33
1166_JPG.png,Normal,train,0.865989089012146,3872,2592,3172,1278,21.35
1167_JPG.png,Normal,train,0.8707302212715149,3872,2592,3861,1976,33.37
1168_JPG.png,Normal,train,0.9463021755218506,3872,2592,3162,1413,25.39
1169_JPG.png,Normal,train,0.8501112461090088,3872,2592,3590,1404,26.09
116_JPG.png,Normal,train,0.8978471159934998,3872,2592,3426,1476,28.47
116_jpg.png,Normal,train,0.9294106364250183,4288,2848,4104,1714,28.98
1170_JPG.png,Normal,train,0.8957853317260742,3872,2592,3358,1261,23.02
1171_JPG.png,Normal,val,0.9091318249702454,3872,2592,3787,1546,35.91
1172_JPG.png,Normal,train,0.9603334665298462,3872,2592,3536,1310,28.27
1173_JPG.png,Normal,val,0.9160174131393433,3872,2592,3872,1499,35.32
1174_JPG.png,Normal,test,0.9250023365020752,3872,2592,3038,1221,23.76
1175_JPG.png,Normal,train,0.9267719984054565,3872,2592,3802,1573,33.36
1176_JPG.png,Normal,train,0.9352335333824158,3872,2592,3658,1614,34.6
1177_JPG.png,Normal,train,0.8009561896324158,3872,2592,3537,1703,41.96
1178_JPG.png,Normal,val,0.7936850190162659,3872,2592,3872,1972,42.71
1179_JPG.png,Normal,test,0.8438251614570618,3872,2592,3515,1788,38.6
117_JPG.png,Normal,train,0.9275279641151428,3872,2592,3529,1330,24.66
117_jpg.png,Normal,train,0.9255324006080627,4288,2848,3380,2062,30.63
1180_JPG.png,Normal,train,0.9261103272438049,3872,2592,3712,1692,34.61
1181_JPG.png,Normal,test,0.9283040165901184,3872,2592,3872,1761,37.67
1182_JPG.png,Normal,test,0.9273411631584167,3872,2592,3608,1697,32.72
1183_JPG.png,Normal,train,0.9369204044342041,3872,2592,3638,1493,34.46
1184_JPG.png,Normal,train,0.9048298597335815,3872,2592,3744,2082,42.39
1185_JPG.png,Normal,train,0.9134395122528076,3872,2592,3418,1817,39.25
1186_JPG.png,Normal,train,0.8589503765106201,3872,2592,3872,1740,40.09
1187_JPG.png,Normal,test,0.9152216911315918,3872,2592,3355,1441,28.08
1188_JPG.png,Normal,train,0.8606230616569519,3872,2592,3807,1736,31.16
1189_JPG.png,Normal,test,0.8478155136108398,3872,2592,3564,1384,31.23
118_JPG.png,Normal,train,0.7696101069450378,3872,2592,3572,1676,33.17
118_tana_JPG.png,Normal,train,0.9095531105995178,3008,2000,2740,956,24.52
1190_JPG.png,Normal,train,0.7337740063667297,3872,2592,3328,1359,26.62
1191_JPG.png,Normal,val,0.7724798917770386,3872,2592,3872,1500,32.67
1192_JPG.png,Normal,train,0.8927662372589111,3872,2592,2783,1369,20.36
1193_JPG.png,Normal,train,0.8930853009223938,3872,2592,3535,1554,29.8
1194_JPG.png,Normal,test,0.9009945392608643,3872,2592,3872,1670,38.39
1195_JPG.png,Normal,test,0.9102236032485962,3872,2592,3860,1711,37.26
1196_JPG.png,Normal,train,0.91921466588974,3872,2592,3595,1409,26.25
1197_JPG.png,Normal,test,0.9404444098472595,3872,2592,3158,1089,18.67
1198_JPG.png,Normal,train,0.8847000002861023,3872,2592,3872,1661,38.3
1199_JPG.png,Normal,train,0.7867860198020935,3872,2592,3683,1772,40.49
119_JPG.png,Normal,test,0.9095687866210938,3872,2592,3354,1582,29.38
11_JPG.png,Normal,train,0.9202401041984558,3872,2592,2939,1943,28.4
1200_JPG.png,Normal,train,0.9382036328315735,3872,2592,3872,1612,38.7
1201_JPG.png,Normal,test,0.9247103929519653,3872,2592,3793,1469,31.34
1202_JPG.png,Normal,test,0.9294160604476929,3872,2592,3848,1904,38.65
1203_JPG.png,Normal,train,0.8845561742782593,3872,2592,3386,1872,33.05
1204_JPG.png,Normal,train,0.9061803817749023,3872,2592,3425,1834,35.02
1205_JPG.png,Normal,train,0.7858680486679077,3872,2592,3624,1684,30.48
1206_JPG.png,Normal,train,0.9086878299713135,3872,2592,3670,1712,35.26
1207_JPG.png,Normal,test,0.8510591983795166,3872,2592,2994,1422,22.88
1208_JPG.png,TF,train,0.8961911201477051,3872,2592,3720,1674,35.58
1209_JPG.png,Normal,test,0.8055771589279175,3872,2592,3788,1468,35.64
120_JPG.png,Normal,train,0.5364698767662048,3872,2592,3525,1538,30.9
1210_JPG.png,Normal,train,0.8883187174797058,3872,2592,3835,1985,41.38
1211_JPG.png,Normal,train,0.9317595958709717,3872,2592,3681,1998,41.69
1212_JPG.png,Normal,train,0.8079683184623718,3872,2592,3636,1519,32.09
1213_JPG.png,Normal,val,0.9052241444587708,3872,2592,3413,1433,29.51
1214_JPG.png,Normal,train,0.8567100167274475,3872,2592,3131,1784,33.25
1215_JPG.png,Normal,train,0.9026766419410706,3872,2592,3407,1804,32.17
1216_JPG.png,Normal,val,0.9356463551521301,3872,2592,3334,1707,32.82
1217_JPG.png,Normal,train,0.804063081741333,3872,2592,3777,1707,34.12
1218_JPG.png,Normal,train,0.9129118919372559,3872,2592,3384,1609,28.9
1219_JPG.png,Normal,train,0.9369419813156128,3872,2592,3214,1757,32.46
121_JPG.png,Normal,train,0.8743706941604614,3872,2592,3309,1622,29.9
121_jpg.png,Normal,train,0.937240481376648,4288,2848,3958,1878,33.08
1220_JPG.png,Normal,train,0.9240046143531799,3872,2592,3096,1522,25.78
1221_JPG.png,Normal,train,0.9437604546546936,3872,2592,2609,1217,18.05
1222_JPG.png,Normal,train,0.9419902563095093,3872,2592,2523,1218,18.02
1223_JPG.png,Normal,val,0.825333833694458,3872,2592,3599,1789,35.52
1224_JPG.png,Normal,train,0.815396249294281,3872,2592,2539,1324,15.68
1225_JPG.png,Normal,train,0.8734838962554932,3872,2592,3412,1803,34.48
1226_JPG.png,Normal,val,0.9252091646194458,3872,2592,3254,1351,25.74
1227_JPG.png,Normal,train,0.8745625019073486,3872,2592,3725,1423,28.76
1228_JPG.png,Normal,train,0.8803922533988953,3872,2592,3606,1719,33.55
1229_JPG.png,Normal,train,0.875444233417511,3872,2592,3793,1907,40.96
122_JPG.png,Normal,train,0.8193484544754028,3872,2592,3750,1553,36.46
1230_JPG.png,Normal,train,0.8585132956504822,3872,2592,3347,1701,28.4
1231_JPG.png,Normal,train,0.9120758175849915,3872,2592,3872,1691,38.03
1232_JPG.png,Normal,train,0.9189746379852295,3872,2592,3257,1545,24.73
1233_JPG.png,Normal,train,0.839982807636261,3872,2592,3204,1436,27.08
1234_JPG.png,Normal,train,0.903347909450531,3872,2592,3681,1783,35.04
1235_JPG.png,Normal,val,0.8380066752433777,3872,2592,3607,1560,33.67
1236_JPG.png,Normal,train,0.836699366569519,3872,2592,3759,1684,38.54
1237_JPG.png,Normal,train,0.9376185536384583,3872,2592,3558,1691,37.72
1238_JPG.png,Normal,train,0.8616085052490234,3872,2592,3414,1734,33.14
1239_JPG.png,Normal,train,0.8868418335914612,3872,2592,3637,1635,31.05
123_JPG.png,Normal,train,0.9167529344558716,3872,2592,3414,1904,42.22
123_jpg.png,Normal,test,0.9281305074691772,4288,2848,4288,1969,46.26
1240_JPG.png,Normal,val,0.7874804139137268,3872,2592,2603,1238,16.77
1241_JPG.png,Normal,train,0.9171895384788513,3872,2592,2773,1380,20.26
1242_JPG.png,Normal,train,0.9103357791900635,3872,2592,3872,1787,47.45
1243_JPG.png,Normal,train,0.9129917621612549,3872,2592,3306,1829,37.67
1244_JPG.png,Normal,train,0.9022073149681091,3872,2592,3230,1447,26.25
1245_JPG.png,Normal,train,0.8658280372619629,3872,2592,3435,1492,29.86
1246_JPG.png,Normal,train,0.8235942125320435,3872,2592,3542,1319,30.47
1247_JPG.png,Normal,val,0.8164170384407043,3872,2592,3495,1482,29.4
1248_JPG.png,Normal,test,0.7887288928031921,3872,2592,2965,1296,22.87
1249_JPG.png,Normal,val,0.9242023229598999,3872,2592,3782,1674,35.28
124_JPG.png,Normal,train,0.8221196532249451,3872,2592,3330,1846,36.28
124_jpg.png,Normal,test,0.9199260473251343,4288,2848,4288,2158,45.83
1250_JPG.png,Normal,train,0.90397709608078,3872,2592,3737,1864,40.33
1251_JPG.png,Normal,train,0.8586419224739075,3872,2592,3760,1707,34.95
1252_JPG.png,Normal,test,0.9080039262771606,3872,2592,3754,1587,33.55
1253_JPG.png,Normal,train,0.9250602722167969,3872,2592,3321,1514,28.17
1254_JPG.png,Normal,train,0.9344963431358337,3872,2592,3452,1705,30.86
1255_JPG.png,Normal,train,0.9073375463485718,3872,2592,3290,1521,28.77
1256_JPG.png,Normal,test,0.9053389430046082,3872,2592,3746,1679,37.43
1257_JPG.png,Normal,train,0.8604254126548767,3872,2592,3427,1453,29.33
1258_JPG.png,Normal,test,0.9284592270851135,3872,2592,3463,1148,22.83
1259_JPG.png,TF,train,0.9190753698348999,3872,2592,3292,1790,34.54
125_JPG.png,Normal,test,0.9253143668174744,3872,2592,3002,1764,31.61
125_jpg.png,Normal,train,0.930024266242981,4288,2848,4288,1481,35.12
1260_JPG.png,Normal,train,0.8663871884346008,3872,2592,3333,1901,42.24
1262_JPG.png,Normal,train,0.8292338252067566,3872,2592,3484,1800,36.65
1263_JPG.png,Normal,test,0.8918192386627197,3872,2592,3690,1644,33.34
1264_JPG.png,Normal,train,0.7840343713760376,3872,2592,3735,1481,31.96
1265_JPG.png,Normal,test,0.7338793873786926,3872,2592,3163,1625,33.21
1266_JPG.png,Normal,test,0.8304093480110168,3872,2592,3127,1882,35.18
1267_JPG.png,Normal,test,0.8494669795036316,3872,2592,3779,1511,30.61
1268_JPG.png,Normal,test,0.8521114587783813,3872,2592,3872,1974,36.7
1269_JPG.png,Normal,test,0.7659661173820496,3872,2592,3872,2302,59.25
126_JPG.png,Normal,train,0.9207373261451721,3872,2592,3466,1346,27.08
126_tana_JPG.png,Normal,train,0.9329395294189453,3008,2000,2569,1120,27.32
1270_JPG.png,Normal,train,0.6961356997489929,3872,2592,3630,2126,52.47
1271_JPG.png,Normal,train,0.7704808115959167,3872,2592,3801,2078,43.88
1272_JPG.png,Normal,train,0.6872794032096863,3872,2592,3594,1712,31.55
1273_JPG.png,Normal,val,0.5082179307937622,3872,2592,3872,2150,50.19
1274_JPG.png,Normal,test,0.9503481984138489,3872,2592,3429,1445,28.53
1275_JPG.png,Normal,test,0.747367799282074,3872,2592,3591,1638,31.98
1276_JPG.png,Normal,train,0.826269805431366,3872,2592,3537,1789,35.93
1277_JPG.png,Normal,train,0.91957688331604,3872,2592,3661,1589,30.95
1278_JPG.png,Normal,test,0.8832942247390747,3872,2592,3407,1660,29.73
1279_JPG.png,Normal,train,0.8081820011138916,3872,2592,3288,1955,45.25
127_JPG.png,Normal,train,0.8102776408195496,3872,2592,3631,1635,29.34
1280_JPG.png,Normal,train,0.8389216661453247,3872,2592,3517,1692,32.75
1281_JPG.png,Normal,train,0.8833467960357666,3872,2592,3872,1805,41.42
1282_JPG.png,Normal,train,0.7922542095184326,3872,2592,3424,1526,31.68
1283_JPG.png,Normal,train,0.8264064192771912,3872,2592,3510,1532,32.53
1284_JPG.png,Normal,val,0.843246340751648,3872,2592,3872,1604,35.99
1285_JPG.png,Normal,train,0.6400946974754333,3872,2592,3872,1718,38.68
1286_JPG.png,Normal,val,0.9048629403114319,3872,2592,3720,1632,37.97
1287_JPG.png,Normal,test,0.761001467704773,3872,2592,3329,2005,40.25
1288_JPG.png,Normal,val,0.8018331527709961,3872,2592,3763,1985,41.21
1289_JPG.png,Normal,train,0.8099232912063599,3872,2592,3654,1706,37.99
128_JPG.png,Normal,test,0.9112659692764282,3872,2592,3112,1374,22.06
128_jpg.png,Normal,train,0.9456756114959717,4288,2848,4288,1778,43.91
1290_JPG.png,Normal,train,0.7729259729385376,3872,2592,3741,2008,41.12
1291_JPG.png,Normal,train,0.7701849341392517,3872,2592,3187,1406,25.05
1292_JPG.png,Normal,train,0.8985450863838196,3872,2592,3302,1779,33.84
1293_JPG.png,Normal,val,0.9288561344146729,3872,2592,3872,1721,42.56
1294_JPG.png,Normal,train,0.7086739540100098,3872,2592,3872,1818,41.44
1295_JPG.png,Normal,train,0.7316425442695618,3872,2592,3484,1733,32.62
1296_JPG.png,Normal,train,0.8324354290962219,3872,2592,3751,1579,30.07
1297_JPG.png,Normal,test,0.9106166362762451,3872,2592,2598,1228,16.84
1298_JPG.png,Normal,train,0.8070490956306458,3872,2592,3651,1838,38.73
1299_JPG.png,Normal,train,0.8077789545059204,3872,2592,3561,1510,27.02
129_JPG.png,Normal,train,0.9306408166885376,3872,2592,3033,1542,25.35
129_jpg.png,TF,val,0.8648719787597656,4288,2848,4288,1943,33.45
12_JPG.png,Normal,train,0.722139835357666,3872,2592,2299,1460,13.16
1300_JPG.png,Normal,val,0.9253819584846497,3872,2592,3869,1533,29.38
1301_JPG.png,Normal,train,0.6896,3872,2592,3232,1608,31.06
1302_JPG.png,Normal,train,0.8854966163635254,3872,2592,3751,1708,34.32
1303_JPG.png,Normal,train,0.9237073659896851,3872,2592,3274,1150,21.77
1304_JPG.png,Normal,val,0.8523736596107483,3872,2592,2987,1379,21.47
1305_JPG.png,Normal,train,0.9309294819831848,3872,2592,3872,2079,50.03
1306_JPG.png,Normal,train,0.8911074995994568,3872,2592,3596,2214,53.74
1307_JPG.png,Normal,train,0.744398295879364,3872,2592,3461,1773,36.04
1308_JPG.png,Normal,test,0.7348134517669678,3872,2592,3415,1879,37.22
1309_JPG.png,Normal,train,0.7125491499900818,3872,2592,3095,1522,24.88
130_JPG.png,Normal,train,0.9511580467224121,3872,2592,3000,1688,25.49
1310_JPG.png,TF,train,0.8325061798095703,3872,2592,3000,1635,25.16
1311_JPG.png,Normal,train,0.8066107034683228,3872,2592,3666,1655,34.41
1312_JPG.png,Normal,train,0.6871554851531982,3872,2592,3306,1292,26.3
1313_JPG.png,Normal,train,0.8210019469261169,3872,2592,3872,1747,35.94
1314_JPG.png,Normal,train,0.8817824721336365,3872,2592,3613,1895,38.29
1315_JPG.png,Normal,train,0.8200395107269287,3872,2592,3464,1785,34.9
1316_JPG.png,Normal,test,0.9002832770347595,3872,2592,3149,1851,39.02
1317_JPG.png,Normal,train,0.8620983958244324,3872,2592,3003,1870,31.85
1318_JPG.png,Normal,train,0.7928801774978638,3872,2592,3622,1864,33.0
1319_JPG.png,Normal,train,0.8349566459655762,3872,2592,3664,1651,34.96
131_JPG.png,Normal,train,0.9392052888870239,3872,2592,3210,1533,29.72
131_jpg.png,Normal,val,0.8096541166305542,4288,2848,4288,1250,19.2
1320_JPG.png,Normal,train,0.7369688153266907,3872,2592,3605,1956,46.89
1321_JPG.png,Normal,test,0.545128345489502,3872,2592,3466,1527,29.51
1322_JPG.png,Normal,test,0.8858247399330139,3872,2592,3037,1037,18.32
1323_JPG.png,Normal,test,0.8767120838165283,3872,2592,3605,1497,29.91
1324_JPG.png,Normal,val,0.9130709767341614,3872,2592,3514,1395,29.54
1325_JPG.png,Normal,train,0.8270017504692078,3872,2592,3298,1220,22.31
1326_JPG.png,Normal,val,0.8215418457984924,3872,2592,3573,1783,39.3
1327_JPG.png,TF,train,0.8485851287841797,3872,2592,3668,1662,33.88
1328_JPG.png,Normal,val,0.6769405603408813,3872,2592,2782,1442,19.85
1329_JPG.png,Normal,train,0.5834,3872,2592,3565,1095,21.19
132_JPG.png,Normal,train,0.8210510611534119,3872,2592,3231,1522,31.66
1330_JPG.png,Normal,train,0.6739135384559631,3872,2592,3805,1358,29.75
1331_JPG.png,Normal,train,0.8279470205307007,3872,2592,3547,1702,33.7
1332_JPG.png,Normal,train,0.7945126295089722,3872,2592,3715,1857,42.36
1333_JPG.png,Normal,train,0.8119326233863831,3872,2592,3861,2032,46.54
1334_JPG.png,Normal,train,0.8665221333503723,3872,2592,3094,1972,38.31
1335_JPG.png,Normal,train,0.9152106046676636,3872,2592,3419,1787,33.9
1336_JPG.png,Normal,train,0.8554025888442993,3872,2592,3643,1822,37.97
1337_JPG.png,Normal,train,0.8312982320785522,3872,2592,2930,1238,23.77
1338_JPG.png,Normal,test,0.8048533797264099,3872,2592,3212,1578,31.28
1339_JPG.png,Normal,val,0.8008139729499817,3872,2592,2858,1624,26.68
133_JPG.png,Normal,train,0.8456675410270691,3872,2592,3260,1721,30.35
133_jpg.png,Normal,train,0.9541851878166199,4288,2848,4134,2052,41.28
1340_JPG.png,Normal,train,0.7819858193397522,3872,2592,3028,1283,24.02
1341_JPG.png,Normal,train,0.9280202984809875,3872,2592,3152,1732,33.65
1342_JPG.png,Normal,train,0.9380769729614258,3872,2592,3318,1434,26.21
1343_JPG.png,Normal,val,0.6861730217933655,3872,2592,3103,2044,42.41
1344_JPG.png,Normal,train,0.755767822265625,3872,2592,3498,2020,42.58
1345_JPG.png,Normal,train,0.720607578754425,3872,2592,3356,1468,33.11
1346_JPG.png,Normal,train,0.7687582969665527,3872,2592,3557,1726,28.56
1347_JPG.png,Normal,train,0.931202232837677,3872,2592,3872,1395,32.04
1348_JPG.png,Normal,train,0.8516916632652283,3872,2592,3624,2148,52.35
1349_JPG.png,Normal,train,0.8430958986282349,3872,2592,3149,1717,35.43
134_JPG.png,Normal,train,0.9228269457817078,3872,2592,2930,1326,22.23
134_jpg.png,Normal,test,0.8710126280784607,4288,2848,4288,1589,35.71
1350_JPG.png,Normal,train,0.8986585140228271,3872,2592,3650,1860,36.64
1351_JPG.png,Normal,test,0.907056987285614,3872,2592,2990,1278,22.69
1352_JPG.png,Normal,test,0.8898894786834717,3872,2592,3241,1372,23.51
1353_JPG.png,Normal,train,0.8486559987068176,3872,2592,3575,1778,44.1
1354_JPG.png,Normal,train,0.7881508469581604,3872,2592,3358,1904,41.02
1355_JPG.png,Normal,train,0.8648570775985718,3872,2592,3846,1536,29.59
1356_JPG.png,Normal,train,0.7554779648780823,3872,2592,2605,1580,17.88
1357_JPG.png,Normal,train,0.8908457159996033,3872,2592,3398,2150,44.36
1358_JPG.png,Normal,train,0.8666982650756836,3872,2592,3172,1900,37.93
1359_JPG.png,Normal,val,0.856827974319458,3872,2592,3556,1863,37.81
135_JPG.png,Normal,train,0.9219318628311157,3872,2592,3787,1541,32.68
135_jpg.png,Normal,train,0.8280827403068542,4288,2848,4092,1260,22.08
1360_JPG.png,Normal,train,0.824843168258667,3872,2592,3166,1809,42.85
1361_JPG.png,TF,train,0.8386437296867371,3872,2592,3387,1867,38.9
1362_JPG.png,TF,val,0.8785035610198975,3872,2592,3680,1647,34.02
1363_JPG.png,TF,train,0.7669071555137634,3872,2592,3577,1788,32.32
1364_JPG.png,Normal,train,0.888968288898468,3872,2592,3377,2020,44.16
1365_JPG.png,Normal,val,0.8789234161376953,3872,2592,3093,1822,36.43
1366_JPG.png,Normal,val,0.8363739848136902,3872,2592,3185,2054,44.46
1367_JPG.png,Normal,train,0.6264681816101074,3872,2592,3478,1444,24.42
1368_JPG.png,Normal,train,0.9032598733901978,3872,2592,3638,1490,28.87
1369_JPG.png,Normal,train,0.8906323909759521,3872,2592,3535,1680,35.62
136_JPG.png,Normal,train,0.9174278974533081,3872,2592,2997,1751,34.05
136_tana_JPG.png,Normal,train,0.9087925553321838,3008,2000,3008,1283,36.73
